ProgramID,ProgramCode,LocalityID,LocalityName,StartDate,EndDate,PracticeID,PracticeCode,TinID,TaxID,StateID,StateCode,StateName,CountyID,CountyName,ZipCode,LocationName
34,New_P1,1900-05-03,N001,2024-12-01,NULL,18,MIN,41,84-3185935,27,MD,Maryland,472,Charles County,20603,ARS an Aff of Maryland Imaging Network – Waldorf (MIDATL_59)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,416,Carroll County,21157,Advanced Radiology at Fisher Building (ADV_6)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,416,Carroll County,21157,Advanced Radiology Carroll Ortho (ADV_9)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,416,Carroll County,21157,Tuscany Square (ADV_47)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,6,CRA,22,52-1183370,27,MD,Maryland,1015,Frederick County,21771,Mt. Airy Imaging Center (MIDATL_39)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,6,CRA,22,52-1183370,27,MD,Maryland,1015,Frederick County,21754,Frederick Ortho Urbana (MIDATL_56)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,6,CRA,22,52-1183370,27,MD,Maryland,1015,Frederick County,21703,Crestwood Imaging (MIDATL_51)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,6,CRA,22,52-1183370,27,MD,Maryland,1015,Frederick County,21702,Rose Hill Imaging (MIDATL_52)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,6,CRA,22,52-1183370,27,MD,Maryland,1015,Frederick County,21702,Frederick (MIDATL_53)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,6,CRA,22,52-1183370,27,MD,Maryland,1015,Frederick County,21702,Frederick Ortho II (MIDATL_54)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,6,CRA,22,52-1183370,27,MD,Maryland,1015,Frederick County,21702,Frederick Ortho III (MIDATL_55)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,75,Anne Arundel County,21401,Advanced Radiology Annapolis (ADV_4)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,75,Anne Arundel County,21108,Advanced Radiology Shipley`s Choice (ADV_20)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,131,Baltimore city,21201,Camden Yards (ADV_24)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,75,Anne Arundel County,21076,Advanced Radiology at Arundel Mills (ADV_5)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,75,Anne Arundel County,21061,Advanced Radiology Glen Burnie (ADV_12)
34,New_P1,1900-05-03,N001,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,75,Anne Arundel County,21061,Aeillo Center at BWMC (ADV_22)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,131,Baltimore city,21224,Advanced Radiology - Fleet Street (ADV_63)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21236,Perry Hall (ADV_39)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21228,Advanced Imaging at Maiden Choice (ADV_2)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21237,Advanced Seven Square Imaging (ADV_21)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21237,Franklin Imaging LLC (ADV_30)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21237,Medical Arts Building (ADV_36)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21244,Read (ADV_42)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21244,Washington Open MRI (ADV_49)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21209,Advanced Radiology Quarry Lake (ADV_16)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21208,Advanced PET Imaging of Maryland (ADV_3)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21208,Pomona Square (ADV_41)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21204,SJMC Breast Center (ADV_43)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21204,St Joseph Hosp Mobile MR (ADV_44)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21204,St Joseph Hospital (ADV_45)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21204,GBMC IMAGING CENTER (ADV_61)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21204,GBMC Pavilion (ADV_32)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21204,Greater Baltimore Medical Center (ADV_33)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21204,MRI at St Joseph Medical Center (ADV_38)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,1242,Harford County,21001,Advanced Radiology Aberdeen (ADV_65)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,1242,Harford County,21015,Advanced Radiology Plumtree JVIC (ADV_15)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,1242,Harford County,21015,Harford Imaging JVIC (ADV_34)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,1348,Howard County,21045,Advanced Radiology Knoll North (ADV_13)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,1348,Howard County,21045,Advanced Radiology - Columbia 100 Parkway (ADV_64)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,1348,Howard County,20723,Advanced Radiology - First Call  (ADV_56)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,1242,Harford County,21078,Harford Memorial Hospital (ADV_35)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,1242,Harford County,21014,Upper Chesapeake Hospital (ADV_48)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,1348,Howard County,21042,Cross Roads (ADV_28)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21117,Advanced Radiology Owings Mills (ADV_14)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21222,Merritt Boulevard (ADV_37)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21031,ADV Hunt Valley (ADV_62)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21093,Advanced Radiology at Lutherville (ADV_7)
34,New_P1,1900-05-04,N002,2024-12-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,132,Baltimore County,21093,Advanced Radiology Timonium Crossing - JV (ADV_52)
34,New_P1,1900-05-05,N003,2025-01-01,NULL,5,COPS,45,95-4651287,9,CA,California,1024,Fresno County,93611,Sierra Medical Imaging (COP_212)
34,New_P1,1900-05-05,N003,2025-01-01,NULL,5,COPS,34,71-1012364,9,CA,California,1024,Fresno County,93710,Fresno Imaging Center (COP_21)
34,New_P1,1900-05-05,N003,2025-01-01,NULL,5,COPS,45,95-4651287,9,CA,California,1024,Fresno County,93710,WISH Fresno Breast Center (COP_211)
34,New_P1,1900-05-05,N003,2025-01-01,NULL,20,NCI,26,56-2629193,9,CA,California,31,Alameda County,94609,Norcal Imaging - Oakland (CADB2_3)
34,New_P1,1900-05-05,N003,2025-01-01,NULL,20,NCI,26,56-2629193,9,CA,California,31,Alameda County,94577,Norcal Imaging - San Leandro (CADB2_6)
34,New_P1,1900-05-05,N003,2025-01-01,NULL,20,NCI,26,56-2629193,9,CA,California,31,Alameda County,94538,Norcal Imaging - Fremont (CADB2_2)
34,New_P1,1900-05-05,N003,2025-01-01,NULL,20,NCI,26,56-2629193,9,CA,California,31,Alameda County,94588,Norcal Imaging - Pleasanton (CADB2_4)
33,P,1900-05-12,1900-01-01,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,2343,Pinal County,85122,ADRG LLC - Casa Grande (ATR_12)
33,P,1900-05-12,1900-01-01,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,2343,Pinal County,85122,ADRG LLC - Casa Grande (ATR_12)
33,P,1900-05-12,1900-01-01,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,2343,Pinal County,85122,ADRG LLC - Casa Grande (ATR_12)
33,P,1900-05-12,1,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,2343,Pinal County,85120,ADRG LLC - Apache Junction (ATR_11)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,2343,Pinal County,85120,ADRG LLC - Apache Junction (ATR_11)
33,P,1900-05-12,1,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,2343,Pinal County,85120,ADRG LLC - Apache Junction (ATR_11)
33,P,1900-05-12,1,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85381,ADRG LLC - Sun City Peoria (ATR_35)
33,P,1900-05-12,1900-01-01,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85381,ADRG LLC - Sun City Peoria (ATR_35)
33,P,1900-05-12,1900-01-01,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85306,ADRG LLC - Ironwood - Glendale (ATR_25)
33,P,1900-05-12,1900-01-01,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85306,ADRG LLC - Ironwood - Glendale (ATR_25)
33,P,1900-05-12,1900-01-01,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85306,ADRG LLC - Ironwood - Glendale (ATR_25)
33,P,1900-05-12,1900-01-01,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85307,ADRG LLC - WestGate (ATR_20)
33,P,1900-05-12,1900-01-01,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85307,ADRG LLC - WestGate (ATR_20)
33,P,1900-05-12,1900-01-01,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85307,ADRG LLC - WestGate (ATR_20)
33,P,1900-05-12,1900-01-01,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85381,ADRG LLC - Sun City Peoria (ATR_35)
33,P,1900-05-12,1900-01-01,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85297,Breastlink - Mercy Gilbert (ATR_19)
33,P,1900-05-12,1900-01-01,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85297,ADRG LLC - Ironwood - Gilbert (ATR_24)
33,P,1900-05-12,1900-01-01,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85283,ADRG LLC - Tempe Baseline (ATR_37)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85283,Premier Medical Group Arizona (ATR_40)
33,P,1900-05-12,1,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85283,ADRG LLC - Tempe Baseline (ATR_37)
33,P,1900-05-12,1,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85283,Premier Medical Group Arizona (ATR_40)
33,P,1900-05-12,1,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85297,Breastlink - Mercy Gilbert (ATR_19)
33,P,1900-05-12,1,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85297,ADRG LLC - Ironwood - Gilbert (ATR_24)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85297,Breastlink - Mercy Gilbert (ATR_19)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85297,ADRG LLC - Ironwood - Gilbert (ATR_24)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85304,ADRG LLC - Paseo (ATR_32)
33,P,1900-05-12,1,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85304,ADRG LLC - Paseo (ATR_32)
33,P,1900-05-12,1,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85304,ADRG LLC - Paseo (ATR_32)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85012,ADRG LLC - Downtown Phoenix (ATR_33)
33,P,1900-05-12,1,2024-12-01,2025-03-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85012,ADRG LLC - Downtown Phoenix (ATR_33)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85013,Breastlink - Park Central (ATR_21)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85013,ADRG LLC - Park Central (ATR_22)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85013,Breastlink Mobile Mammography (ATR_41)
33,P,1900-05-12,1,2024-12-01,2025-03-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85013,Breastlink - Park Central (ATR_21)
33,P,1900-05-12,1,2024-12-01,2025-03-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85013,ADRG LLC - Park Central (ATR_22)
33,P,1900-05-12,1,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85013,Breastlink Mobile Mammography (ATR_41)
33,P,1900-05-12,1,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85035,ADRG LLC - Westridge (ATR_38)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85035,ADRG LLC - Westridge (ATR_38)
33,P,1900-05-12,1,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85035,ADRG LLC - Westridge (ATR_38)
33,P,1900-05-12,1,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85013,Breastlink Mobile Mammography (ATR_41)
33,P,1900-05-12,1,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85204,ADRG LLC - Stapley (ATR_34)
33,P,1900-05-12,1900-01-01,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85204,ADRG LLC - Stapley Xray (ATR_39)
33,P,1900-05-12,1900-01-01,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85044,ADRG LLC - Ahwatukee (ATR_10)
33,P,1900-05-12,1900-01-01,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85044,ADRG LLC - Ahwatukee (ATR_10)
33,P,1900-05-12,1900-01-01,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85044,ADRG LLC - Ahwatukee (ATR_10)
33,P,1900-05-12,1,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85204,ADRG LLC - Stapley (ATR_34)
33,P,1900-05-12,1,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85204,ADRG LLC - Stapley Xray (ATR_39)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85204,ADRG LLC - Stapley (ATR_34)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85204,ADRG LLC - Stapley Xray (ATR_39)
33,P,1900-05-12,1,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85206,ADRG LLC - Ironwood - Mesa (ATR_26)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85206,ADRG LLC - Ironwood - Mesa (ATR_26)
33,P,1900-05-12,1900-01-01,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85206,ADRG LLC - Ironwood - Mesa (ATR_26)
33,P,1900-05-12,1900-01-01,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85224,Breastlink - Chandler (ATR_18)
33,P,1900-05-12,1900-01-01,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85224,ADRG LLC - Ironwood - Chandler (ATR_23)
33,P,1900-05-12,1900-01-01,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85224,Breastlink - Chandler (ATR_18)
33,P,1900-05-12,1900-01-01,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85224,ADRG LLC - Ironwood - Chandler (ATR_23)
33,P,1900-05-12,1900-01-01,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85224,Breastlink - Chandler (ATR_18)
33,P,1900-05-12,1900-01-01,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85224,ADRG LLC - Ironwood - Chandler (ATR_23)
33,P,1900-05-12,1900-01-01,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85209,ADRG LLC - Superstition Springs (ATR_36)
33,P,1900-05-12,1,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85209,ADRG LLC - Superstition Springs (ATR_36)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85209,ADRG LLC - Superstition Springs (ATR_36)
33,P,1900-05-12,1,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85234,ADRG LLC - Gilbert (ATR_13)
33,P,1900-05-12,1,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85234,ADRG LLC - Gilbert (ATR_13)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85234,ADRG LLC - Gilbert (ATR_13)
33,P,1900-05-12,1,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85282,ADRG LLC - Tempe (ATR_16)
33,P,1900-05-12,1,2025-01-01,2025-01-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85260,ADRG LLC - Ironwood - Scottsdale (ATR_27)
33,P,1900-05-12,1,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85260,ADRG LLC - Ironwood - Scottsdale (ATR_27)
33,P,1900-05-12,1,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85260,ADRG LLC - Ironwood - Scottsdale (ATR_27)
33,P,1900-05-12,1900-01-01,2024-11-01,2024-11-30,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85282,ADRG LLC - Tempe (ATR_16)
33,P,1900-05-12,1900-01-01,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85282,ADRG LLC - Tempe (ATR_16)
33,P,1900-05-12,1,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85283,ADRG LLC - Tempe Baseline (ATR_37)
33,P,1900-05-12,1,2024-12-01,2024-12-31,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85283,Premier Medical Group Arizona (ATR_40)
33,P,1900-05-13,2,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85260,ADRG LLC - Ironwood - Scottsdale (ATR_27)
33,P,1900-05-13,2,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85282,ADRG LLC - Tempe (ATR_16)
33,P,1900-05-13,2,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85234,ADRG LLC - Gilbert (ATR_13)
33,P,1900-05-13,2,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85209,ADRG LLC - Superstition Springs (ATR_36)
33,P,1900-05-13,1900-01-02,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85224,Breastlink - Chandler (ATR_18)
33,P,1900-05-13,1900-01-02,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85224,ADRG LLC - Ironwood - Chandler (ATR_23)
33,P,1900-05-13,1900-01-02,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85206,ADRG LLC - Ironwood - Mesa (ATR_26)
33,P,1900-05-13,1900-01-02,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85204,ADRG LLC - Stapley (ATR_34)
33,P,1900-05-13,1900-01-02,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85204,ADRG LLC - Stapley Xray (ATR_39)
33,P,1900-05-13,1900-01-02,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85044,ADRG LLC - Ahwatukee (ATR_10)
33,P,1900-05-13,2,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85013,Breastlink - Park Central (ATR_21)
33,P,1900-05-13,2,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85013,ADRG LLC - Park Central (ATR_22)
33,P,1900-05-13,1900-01-02,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85013,Breastlink Mobile Mammography (ATR_41)
33,P,1900-05-13,1900-01-02,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85035,ADRG LLC - Westridge (ATR_38)
33,P,1900-05-13,2,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85012,ADRG LLC - Downtown Phoenix (ATR_33)
33,P,1900-05-13,2,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85304,ADRG LLC - Paseo (ATR_32)
33,P,1900-05-13,2,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85297,Breastlink - Mercy Gilbert (ATR_19)
33,P,1900-05-13,2,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85297,ADRG LLC - Ironwood - Gilbert (ATR_24)
33,P,1900-05-13,2,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85283,ADRG LLC - Tempe Baseline (ATR_37)
33,P,1900-05-13,2,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85283,Premier Medical Group Arizona (ATR_40)
33,P,1900-05-13,2,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85381,ADRG LLC - Sun City Peoria (ATR_35)
33,P,1900-05-13,1900-01-02,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85307,ADRG LLC - WestGate (ATR_20)
33,P,1900-05-13,1900-01-02,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,1841,Maricopa County,85306,ADRG LLC - Ironwood - Glendale (ATR_25)
33,P,1900-05-13,1900-01-02,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,2343,Pinal County,85120,ADRG LLC - Apache Junction (ATR_11)
33,P,1900-05-13,1900-01-02,2025-04-01,2025-07-01,3,AZ,42,85-1067265,8,AZ,Arizona,2343,Pinal County,85122,ADRG LLC - Casa Grande (ATR_12)
4,Practice,1900-01-16,ADV,2000-01-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,75,Anne Arundel County,21076,Advanced Radiology at Arundel Mills (ADV_5)
4,Practice,1900-01-16,ADV,2000-01-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,75,Anne Arundel County,21061,Advanced Radiology Glen Burnie (ADV_12)
4,Practice,1900-01-16,ADV,2000-01-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,75,Anne Arundel County,21061,Aeillo Center at BWMC (ADV_22)
4,Practice,1900-01-16,ADV,2000-01-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,75,Anne Arundel County,21061,Baltimore Washington Medical Center (ADV_23)
4,Practice,1900-01-16,ADV,2000-01-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,75,Anne Arundel County,21061,Crain Towers (ADV_27)
4,Practice,1900-01-16,ADV,2000-01-01,NULL,1,ADV,25,52-2055746,27,MD,Maryland,75,Anne Arundel County,21061,PET Center @ BWMC (ADV_40)
